,average_act
7430,24.9145299145299
2306,22.1550671550672
66,18.8339438339438
213,20.6898656898657
6025,19.2
2904,19.4
1904,15.8
7828,21.7
6663,19.4932844932845
7516,20.8608058608059
2323,22.6434676434676
5473,21.3980463980464
292,21.6910866910867
6217,15.2
5857,21.8620268620269
6720,22.1062271062271
3141,19.5
7215,19.1269841269841
2032,19.7
5526,18.7362637362637
5848,21.7887667887668
2153,18.4
3487,18.7
1041,17.8
6446,20.7875457875458
5434,14.047619047619
131,18.8827838827839
6195,18.6
5806,18.1501831501831
5299,22.0
7935,22.9
6530,20.2747252747253
7349,21.4224664224664
7043,21.7399267399267
3485,23.1
6569,20.958485958486
6848,17.6862026862027
1002,14.8
3571,13.4615384615385
4595,18.028083028083
5919,20.6898656898657
6817,16.7582417582418
5886,22.2771672771673
790,20.4700854700855
7483,18.8095238095238
7568,16.8
3648,21.031746031746
5744,19.8840048840049
1711,21.034188034188
7446,24.5238095238095
747,20.2258852258852
7436,20.5677655677656
5101,24.0
4462,19.4444444444444
7944,22.2
2353,22.1550671550672
1415,19.1
4851,19.0
2476,22.3748473748474
2215,18.3
890,20.0
4981,22.0
2465,24.6459096459096
624,19.0537240537241
5325,24.0
7411,18.7606837606838
6158,19.0
5827,20.0793650793651
3593,21.2271062271062
7306,20.4945054945055
4510,22.0573870573871
4047,16.8803418803419
2819,14.1
3859,21.9108669108669
1365,19.2
5535,20.6654456654457
1098,17.8
441,19.7374847374847
2703,19.4
4327,19.2979242979243
4711,18.0
5349,20.0
4129,19.4688644688645
7787,21.6
4230,17.954822954823
466,22.6923076923077
832,18.5897435897436
5549,21.5201465201465
838,18.6874236874237
3780,13.1929181929182
399,19.029304029304
6072,18.4
4586,17.5641025641026
7892,24.0
1140,19.8
156,18.3699633699634
6291,25.2
7108,21.3980463980464
5634,21.4468864468864
3591,22.9120879120879
4862,22.0
2737,18.2
7789,22.8
1938,17.8
7097,20.006105006105
633,19.3467643467643
2817,19.0
4993,22.0
507,16.953601953602
1688,19.4493284493284
427,22.2527472527473
2573,19.1
3747,19.1758241758242
3342,20.5
766,19.1269841269841
3009,19.0
1681,20.2356532356532
4372,22.0573870573871
7145,19.7863247863248
4683,16.953601953602
5094,24.0
3371,20.5
4162,16.2454212454212
1061,18.8
598,13.8278388278388
7493,24.8901098901099
6003,15.7
1951,17.6
3344,20.4
4793,22.0
3730,18.1746031746032
4237,15.4884004884005
6985,23.6202686202686
4579,19.1758241758242
1982,19.0
282,19.8107448107448
1286,23.8
7441,23.1562881562882
3232,22.6
7207,21.3003663003663
3426,21.7
4684,21.3003663003663
5932,20.1037851037851
5438,22.2039072039072
2098,18.0
6559,19.9328449328449
6,18.3870573870574
7039,20.982905982906
7432,22.3992673992674
7049,21.2515262515263
6858,22.1794871794872
5243,22.0
658,23.6935286935287
4623,21.7399267399267
3400,24.3
7014,16.9291819291819
4912,23.0
592,21.5689865689866
3549,21.031746031746
4272,21.1538461538462
349,16.9291819291819
2348,16.6361416361416
1042,15.2
3700,21.2759462759463
1399,18.6
6839,21.7887667887668
4500,20.3968253968254
5733,22.5457875457875
3972,19.2002442002442
7724,22.4
7863,22.8
3270,16.2
3184,16.5
4433,19.8595848595849
4792,20.0
3092,16.3
1095,22.0
1400,21.3
1371,19.3
6477,21.1782661782662
2984,18.6
586,21.3247863247863
1004,14.7
755,19.1758241758242
867,18.1
6423,20.4456654456654
2331,28.4798534798535
5114,22.0
6636,19.004884004884
4902,20.0
1299,22.3
1568,20.97557997558
4700,17.0
5437,23.9377289377289
7450,23.4981684981685
4731,23.0
1650,20.953601953602
1627,20.6166056166056
6408,21.4468864468864
1874,20.1
3751,18.8827838827839
3973,19.8840048840049
2948,19.6
3012,18.1
5190,19.0
3884,22.2771672771673
7337,21.2026862026862
953,19.6
3737,13.5103785103785
2185,19.9
7130,18.4676434676435
3076,20.3
4068,12.3626373626374
7273,22.1550671550672
260,20.8363858363858
2637,13.4
6422,21.6666666666667
1229,24.3
5510,24.7191697191697
5717,20.1526251526252
4871,22.0
3215,21.4
3077,19.6
5045,23.0
150,19.2979242979243
6901,20.5921855921856
7656,22.1
5612,22.008547008547
7742,23.2
2078,17.2
3146,19.4
4738,22.0
6332,20.5677655677656
2189,21.3
3291,20.9
6753,20.030525030525
1653,21.8083028083028
886,19.9
5235,22.0
894,19.3
2205,18.1
3169,16.1
1105,20.5
5208,21.0
7213,18.3455433455433
4001,13.6568986568987
635,19.004884004884
1288,23.1
1461,14.7411477411477
2951,19.2
417,23.2295482295482
1849,18.5
5035,21.0
2842,20.0
2437,18.5897435897436
4323,20.3724053724054
7235,19.2979242979243
6428,20.5189255189255
4432,20.2503052503052
1056,16.6
4506,17.3199023199023
3382,15.4
6600,15.6593406593407
320,21.5445665445665
1693,21.2442002442002
6841,20.5189255189255
3788,17.5152625152625
1827,19.9
5766,20.2991452991453
5054,22.0
355,24.1819291819292
7229,21.2026862026862
1164,22.1
6740,20.1526251526252
5346,22.0
5899,20.7387057387057
4990,21.0
3058,20.6
978,15.7
6037,17.0
532,21.4224664224664
5732,21.959706959707
3361,21.9
2659,18.1
4734,17.0
3263,22.6
4515,21.4713064713065
4939,23.0
1988,16.8
942,16.5
1903,22.3
529,19.7374847374847
7212,21.2026862026862
193,20.1037851037851
5963,22.960927960928
1782,19.6715506715507
579,21.6666666666667
3806,22.7411477411477
4800,21.0
3017,19.2
3060,19.8
7297,21.3980463980464
5540,20.4212454212454
149,20.3724053724054
3183,20.1
7409,22.2039072039072
6175,18.2
3365,22.3
4245,18.7118437118437
3756,20.7631257631258
1932,20.9
7122,19.1758241758242
3707,20.7142857142857
5489,18.1746031746032
1961,18.4
4845,19.0
5350,22.0
4951,21.0
549,22.7411477411477
6549,18.980463980464
3760,15.8302808302808
4292,21.4957264957265
6845,20.006105006105
1257,21.8
368,22.4725274725275
3448,18.5
2835,19.1
4985,21.0
2823,23.1
2001,18.4
2092,16.5
4468,22.1550671550672
4260,17.7350427350427
7660,23.4
1360,18.0
7419,21.5689865689866
5555,21.6666666666667
1392,20.0
7295,21.7887667887668
428,22.7655677655678
1033,15.0
873,19.3
6767,20.4700854700855
4740,19.0
5584,14.95115995116
5303,22.0
7165,20.6410256410256
5356,23.0
1843,19.7
6168,15.8
7453,21.9352869352869
5219,20.0
2559,20.2991452991453
2646,20.6
539,18.6874236874237
3069,17.1
7307,20.3235653235653
7099,22.032967032967
2493,20.8119658119658
443,19.1025641025641
302,19.2002442002442
4508,20.3968253968254
7798,23.2
4059,15.2686202686203
1896,18.5
6162,18.5
1469,20.5115995115995
7829,23.7
951,15.9
6532,20.7387057387057
5575,21.5934065934066
4264,16.6605616605617
807,17.2954822954823
1894,20.6
7647,23.4
3284,20.3
4546,18.8339438339438
53,22.960927960928
7777,14.4
1563,20.7362637362637
3528,19.9
5901,21.007326007326
4179,18.9072039072039
5638,20.2503052503052
4671,21.1782661782662
5607,21.5689865689866
4081,16.7582417582418
7389,19.0781440781441
2796,24.7
7606,25.3
4341,22.4236874236874
5061,25.0
4379,21.6178266178266
6211,19.0
3812,19.981684981685
1189,20.8
4998,20.0
6874,23.7912087912088
1356,18.1
3164,19.3
2650,19.5
392,21.7155067155067
6606,15.4639804639805
5636,22.4725274725275
261,18.4920634920635
410,22.0818070818071
7382,22.008547008547
7780,16.9
4591,18.5409035409035
5847,16.7094017094017
2063,20.2
3268,18.3
4743,15.0
206,17.4664224664225
7180,18.4432234432234
7443,19.1025641025641
116,15.3174603174603
2257,17.9
4715,22.0
1599,18.1477411477411
808,16.8070818070818
7283,20.8363858363858
1372,17.7
2800,20.1
2270,22.7167277167277
536,16.1721611721612
874,18.5
4788,18.0
1090,18.1
6686,20.1770451770452
5503,21.959706959707
596,20.5189255189255
1860,19.1
3199,19.8
3960,16.3675213675214
7864,20.0
1358,19.9
880,18.2
344,21.2271062271062
5955,20.0549450549451
90,21.9352869352869
1152,21.7
3324,14.7
3260,20.0
1470,14.5897435897436
6397,20.5433455433455
671,23.034188034188
6193,17.5
5215,22.0
6570,22.7167277167277
1628,20.032967032967
1552,20.1892551892552
155,20.4945054945055
548,23.0586080586081
5706,21.6422466422466
4769,18.0
420,21.6910866910867
231,19.7619047619048
4870,20.0
4266,18.4188034188034
3434,23.5
2538,26.2087912087912
6440,23.3760683760684
3734,18.7118437118437
235,19.3711843711844
6540,19.5909645909646
5244,22.0
3202,19.7
1762,20.1135531135531
1946,23.0
1419,20.3
1576,16.3015873015873
3764,23.4737484737485
3136,20.5
6934,22.3260073260073
5749,23.4981684981685
2146,19.2
4411,15.9279609279609
4633,20.958485958486
2683,19.3
4166,16.6605616605617
6578,22.3992673992674
5397,14.5848595848596
2217,21.0
5300,25.0
504,15.0
6567,21.3980463980464
5541,20.6898656898657
1083,21.1
7597,22.6
54,19.2979242979243
5272,22.0
6070,18.9
307,25.5982905982906
4642,19.9328449328449
4019,30.4822954822955
479,15.1953601953602
6504,20.5921855921856
48,24.5482295482295
2580,17.1
4695,18.0
1221,21.1
1805,18.7
6340,20.006105006105
5142,20.0
6077,18.6
7746,21.9
5517,21.9108669108669
7884,22.8
7417,21.3003663003663
4840,25.0
5907,24.2551892551893
6542,21.984126984127
7187,18.0769230769231
1754,20.2014652014652
2947,16.9
356,18.956043956044
5946,24.5238095238095
3054,19.1
7836,23.8
1643,20.5726495726496
1962,17.4
5669,19.4688644688645
3570,15.7326007326007
5484,21.7887667887668
4340,21.6422466422466
6167,18.5
6594,16.5384615384615
1394,16.9
7774,17.2
2726,19.3
4603,19.6153846153846
2227,19.1
3939,25.4761904761905
2379,22.008547008547
3411,19.6
2636,13.4
2638,17.9
3150,21.5
6794,15.1465201465201
3001,17.8
2605,16.0
5319,22.0
5722,21.3003663003663
7456,21.1538461538462
3404,23.9
3927,14.5604395604396
2983,19.1
3607,17.2222222222222
3317,15.5
5754,20.5189255189255
474,17.6617826617827
7741,21.5
2220,19.8
7928,21.4
4649,20.6898656898657
855,20.1770451770452
6993,20.2991452991453
6289,20.0
85,20.2014652014652
2330,22.1306471306471
6800,14.9023199023199
5191,22.0
2899,19.8
6865,19.9084249084249
6867,24.2063492063492
5721,22.1550671550672
6825,20.6898656898657
3475,16.1
4739,20.0
717,19.8595848595849
1335,17.5
699,17.979242979243
5650,20.6898656898657
1014,14.5
4226,17.8571428571429
1203,19.9
1382,21.5
1011,15.7
1703,21.1196581196581
5916,21.959706959707
2961,18.0
4213,16.6361416361416
3480,14.2
1374,18.0
4702,23.0
7762,13.2
1269,24.7
4645,23.5225885225885
6688,22.8388278388278
1779,20.7191697191697
1555,22.035409035409
2955,17.5
4635,23.8644688644689
7400,22.960927960928
7048,25.5738705738706
4646,23.1318681318681
4613,20.2747252747253
1273,19.5
6775,18.5653235653236
1984,17.5
1294,20.8
6632,19.8840048840049
3235,17.8
5126,20.0
2142,17.9
3668,16.6117216117216
6222,17.3
4403,15.6593406593407
4622,21.7155067155067
6748,19.4444444444444
1877,17.8
5330,23.0
5207,21.0
3667,26.2576312576313
2182,18.0
3356,21.2
5509,23.6935286935287
491,18.6141636141636
3540,15.9279609279609
632,19.3711843711844
512,18.3455433455433
2469,23.8644688644689
6050,19.2
5598,24.8901098901099
7773,14.7
4517,15.7081807081807
4288,19.4932844932845
7609,21.0
5990,20.2747252747253
5531,19.6642246642247
6173,18.7
4952,20.0
5703,21.031746031746
3979,15.5372405372405
7282,16.5140415140415
7550,21.8131868131868
4529,18.7118437118437
7078,20.2991452991453
5767,18.5897435897436
4120,15.4395604395604
6802,24.5726495726496
7462,19.5909645909646
657,21.6666666666667
2024,16.9
5332,22.0
7416,22.8144078144078
4497,18.3699633699634
2181,18.9
2044,17.5
4218,16.5628815628816
7092,22.7411477411477
583,18.8095238095238
1766,20.5213675213675
601,18.2722832722833
6360,18.980463980464
708,20.006105006105
6176,19.6
4782,15.0
2509,24.5238095238095
4860,17.0
7498,20.6898656898657
6079,21.2
3173,22.9
6796,13.6813186813187
5972,21.8131868131868
1317,19.6
7304,24.8656898656899
7635,23.5
5112,23.0
3754,25.6715506715507
3885,20.9096459096459
6087,18.8
500,17.3199023199023
7379,18.5164835164835
7344,21.8864468864469
3298,21.4
5724,21.4224664224664
3513,23.1
7399,22.4969474969475
7983,21.5
647,23.7179487179487
2510,22.6678876678877
3641,19.7130647130647
3107,19.1
1363,18.0
460,17.7350427350427
3534,18.4676434676435
5791,20.1282051282051
1474,21.2100122100122
3490,20.8
3537,17.3443223443223
7898,21.6
1440,20.0
2752,21.0
2122,18.9
1110,24.8
2177,20.9
5286,22.0
6294,19.0
7513,21.4957264957265
735,20.5921855921856
2660,20.9
3067,22.2
1897,21.3
1212,21.1
4913,18.0
1260,23.3
4741,15.0
5759,21.5934065934066
6568,18.4432234432234
6547,21.6910866910867
7677,24.0
4437,16.3919413919414
6057,16.0
7191,19.4688644688645
5994,19.0
3765,23.4981684981685
348,17.1733821733822
5424,14.7802197802198
4722,21.0
4492,20.2503052503052
4548,21.1050061050061
966,21.1
108,22.3260073260073
4703,21.0
7500,22.1794871794872
3311,20.6
7123,23.0586080586081
6603,14.0720390720391
1306,21.0
5406,14.6092796092796
4718,19.0
796,19.5665445665446
7638,21.1
2755,19.4
6533,16.978021978022
4784,16.0
4199,16.7582417582418
7556,18.7606837606838
1714,21.2588522588523
5821,20.3479853479853
2725,19.4
4822,19.0
946,20.3
415,18.4920634920635
6489,20.7142857142857
5285,21.0
6138,21.8
3693,21.3980463980464
3564,24.6214896214896
5047,23.0
914,21.9
3177,17.0
5500,22.4969474969475
2360,22.1306471306471
7599,20.8
3566,18.8339438339438
1508,20.3333333333333
4209,15.7570207570208
467,20.7875457875458
3428,20.1
2293,23.8156288156288
4036,15.9279609279609
7061,18.3943833943834
6305,25.3
2708,21.4
4841,19.0
3099,20.0
6545,20.5677655677656
7626,21.0
4597,20.030525030525
5807,13.974358974359
7181,18.5409035409035
7154,21.3003663003663
6541,21.5689865689866
6732,18.1257631257631
6648,19.8595848595849
1683,21.4957264957265
1649,22.8852258852259
2071,15.5
3798,21.2759462759463
1679,20.4358974358974
405,19.8107448107448
7127,21.7643467643468
2066,16.5
6897,18.3943833943834
5877,21.007326007326
7090,21.1782661782662
3285,21.6
3980,15.2442002442002
2505,21.4713064713065
2040,21.1
918,17.1
939,19.3
1522,19.5763125763126
3122,23.9
4606,18.6141636141636
3297,16.4
276,23.4493284493284
2450,21.5689865689866
4365,21.031746031746
6789,18.2722832722833
5656,21.6910866910867
3696,22.2771672771673
5419,22.8144078144078
3322,14.7
7770,16.5
69,18.0525030525031
7262,21.7887667887668
6780,19.981684981685
2143,20.0
3355,19.0
7465,21.9108669108669
3267,21.1
6699,17.4664224664225
4725,21.0
4298,18.2722832722833
542,19.9328449328449
7733,20.9
6513,18.5653235653236
2355,15.6105006105006
5829,14.5115995115995
5573,19.981684981685
166,24.3772893772894
6851,20.3235653235653
5874,19.2002442002442
6640,20.4700854700855
6566,20.8852258852259
4357,21.3003663003663
315,22.9365079365079
4178,19.1758241758242
7916,22.9
3091,16.0
6933,21.4713064713065
3822,21.2271062271062
1128,20.7
7584,22.7
2124,19.6
438,23.8644688644689
1527,21.7789987789988
4449,19.957264957265
3377,21.4
1147,19.3
6599,15.9279609279609
140,23.1074481074481
5274,22.0
4811,21.0
4167,17.4908424908425
2325,26.3308913308913
1487,23.8547008547009
1385,20.7
6163,19.6
4466,21.6666666666667
1464,18.6141636141636
4391,18.9316239316239
6554,24.2307692307692
2369,22.5457875457875
6434,19.3956043956044
2624,13.3
7634,21.1
7217,21.8376068376068
2475,22.008547008547
5944,21.031746031746
2633,13.4
2324,21.1294261294261
3011,24.3
578,23.3760683760684
2934,20.9
6274,20.4
32,17.4908424908425
1691,20.2063492063492
6913,21.2515262515263
2586,15.0
872,18.4
7605,21.3
6148,14.8
7111,20.1037851037851
4691,17.0
380,20.5677655677656
1182,23.1
7109,18.1746031746032
1595,22.2063492063492
179,16.0989010989011
4559,16.2698412698413
7900,21.8
2137,19.3
6503,22.1062271062271
6520,16.8315018315018
1261,17.6
306,22.6678876678877
1914,21.0
3302,21.5
6402,21.5934065934066
7669,25.3
6040,16.1
2249,22.7
2941,20.1
6634,19.9328449328449
934,16.7
5072,22.0
4388,21.4957264957265
4072,18.2234432234432
5674,22.2283272283272
2980,18.0
7007,22.1794871794872
7496,24.5726495726496
3588,24.2307692307692
1066,15.4
7823,21.5
2545,21.9108669108669
1525,19.5714285714286
7873,14.5
1753,21.2026862026862
3108,20.0
6278,20.4
1634,21.7692307692308
370,22.4236874236874
2765,15.0
4055,16.4652014652015
3869,24.6703296703297
7223,22.3992673992674
4083,15.8302808302808
7546,21.5689865689866
7190,16.953601953602
6844,20.6898656898657
5172,20.0
3299,21.0
178,16.4652014652015
2099,16.1
900,20.7
2115,16.5
1380,23.4
1804,18.5
3305,21.3
6675,18.9072039072039
5553,22.8388278388278
3359,20.9
5227,21.0
7596,20.6
1745,20.8388278388278
1742,23.2124542124542
2592,20.7
2123,15.4
6710,16.953601953602
105,20.5433455433455
1375,17.5
4714,19.0
2378,24.3772893772894
5366,22.0
962,18.0
4490,20.2258852258852
1840,18.8
3499,19.1
571,20.006105006105
4486,22.2283272283272
6655,18.7362637362637
2541,22.5457875457875
4552,21.3003663003663
5421,18.8583638583639
7205,21.1782661782662
2077,19.3
5566,22.0818070818071
768,18.028083028083
233,20.6166056166056
2489,23.034188034188
5892,20.3724053724054
7274,21.7155067155067
4972,24.0
6701,15.4639804639805
6032,16.7
4965,23.0
2958,18.6
476,20.5677655677656
2029,16.9
3037,19.0
4301,19.957264957265
5801,15.5860805860806
59,18.8827838827839
7507,18.003663003663
3845,16.9291819291819
5687,22.9365079365079
7971,19.8
4719,24.0
7553,21.4468864468864
1217,20.6
5756,20.6410256410256
3867,21.0561660561661
7236,20.2258852258852
317,19.8595848595849
4330,21.8376068376068
1079,16.2
3254,21.0
4742,17.0
2050,20.1
5723,18.8827838827839
2008,21.0
2523,21.9352869352869
3176,27.3
2849,21.1
5043,22.0
5441,20.8119658119658
5182,19.0
7822,21.8
7458,16.3675213675214
2381,23.0586080586081
896,18.5
4470,15.4395604395604
7033,21.959706959707
1692,22.4456654456654
3984,16.1721611721612
7748,24.8
555,18.9072039072039
5577,20.5189255189255
6694,19.7130647130647
4828,19.0
7852,23.4
7608,20.1
4927,21.0
4640,18.1013431013431
3649,21.1050061050061
780,20.2258852258852
216,21.3003663003663
1536,18.7460317460317
4203,15.6837606837607
1468,20.5970695970696
6873,18.6385836385836
1916,26.9
6949,21.0805860805861
121,19.2246642246642
7343,21.1782661782662
6104,19.5
4866,19.0
3114,17.4
5927,21.7887667887668
3148,19.5
6813,14.5604395604396
2339,14.2673992673993
82,20.2991452991453
422,20.3968253968254
4938,20.0
4216,18.6385836385836
2365,20.8363858363858
3275,22.2
2570,19.7
553,20.4945054945055
1176,21.0
3819,22.6434676434676
4558,20.0793650793651
4427,22.9365079365079
3937,16.0989010989011
3679,15.0732600732601
86,23.3028083028083
7359,18.8339438339438
2990,16.9
4009,16.6605616605617
1900,17.7
1607,20.1062271062271
1971,21.1
5017,23.0
545,17.979242979243
4136,18.2234432234432
1818,19.5
3744,17.8083028083028
2151,20.7
262,20.8119658119658
3753,24.8412698412698
4975,23.0
4961,23.0
1939,18.5
4932,16.0
3436,23.1
1934,19.8
6068,17.1
501,18.3211233211233
7013,21.3980463980464
5881,21.031746031746
7311,17.5152625152625
154,19.3223443223443
1993,18.3
7529,22.3748473748474
1837,18.3
347,17.8083028083028
3023,20.7
151,17.0757020757021
3340,23.4
1183,26.7
7494,19.9084249084249
3781,13.2417582417582
7211,20.3724053724054
3078,24.4
7486,20.6410256410256
7811,19.0
3467,21.0
4639,22.9365079365079
761,16.2454212454212
3743,13.4126984126984
4171,18.6630036630037
1702,19.1733821733822
5997,19.8
1080,19.9
7206,20.1770451770452
6249,19.4
2798,19.0
2617,16.3
814,17.9059829059829
6053,17.7
6870,20.2747252747253
3558,20.8119658119658
5983,20.6898656898657
7139,15.6837606837607
1810,18.7
4405,20.3968253968254
902,20.3
4823,22.0
7984,19.7
739,19.4200244200244
884,18.2
5104,24.0
5764,23.7912087912088
6498,22.4236874236874
3561,20.958485958486
423,21.1294261294261
4279,21.2759462759463
4974,24.0
3896,17.4420024420024
5321,21.0
4648,22.3992673992674
4459,16.3919413919414
492,17.8083028083028
7314,23.1562881562882
15,17.2905982905983
2865,24.0
6929,22.008547008547
2524,23.5714285714286
274,18.6385836385836
7369,18.003663003663
2296,21.7643467643468
4774,17.0
602,17.2222222222222
2563,20.6
7102,18.0769230769231
6279,18.8
7405,21.6910866910867
665,20.958485958486
330,17.6862026862027
7888,22.2
362,21.031746031746
6184,18.7
5024,22.0
772,18.3699633699634
1325,18.9
2880,20.6
2555,20.4945054945055
3568,21.1782661782662
3613,20.7875457875458
4955,21.0
4317,21.6422466422466
2754,21.1
752,20.2991452991453
4322,21.7887667887668
4159,15.8058608058608
1848,16.9
7184,16.8070818070818
7894,22.7
6673,23.9377289377289
4394,20.8363858363858
5882,23.2051282051282
3553,21.3247863247863
2060,20.3
1112,20.0
526,19.3711843711844
4067,16.2210012210012
7284,14.9267399267399
2424,15.02442002442
3386,20.0
3018,17.5
1097,23.8
557,17.002442002442
6689,16.4163614163614
4189,14.5604395604396
227,20.1770451770452
5036,22.0
7549,21.3980463980464
191,17.7106227106227
3881,20.2747252747253
2413,24.3528693528694
4785,16.0
5240,22.0
3276,23.0
6506,18.9316239316239
3933,16.8803418803419
369,20.2503052503052
4050,20.1037851037851
4,18.2454212454212
299,17.6617826617827
787,20.030525030525
4148,18.4188034188034
7843,22.2
6930,23.962148962149
5959,21.7155067155067
3181,19.3
295,23.3272283272283
2746,17.5
1141,19.0
3985,17.2710622710623
1103,22.1
468,20.030525030525
2418,21.1538461538462
5796,14.95115995116
5075,21.0
2075,18.9
806,20.2258852258852
3601,22.6678876678877
5294,20.0
7482,22.1550671550672
927,20.2
7342,20.8119658119658
3582,21.5934065934066
5645,24.035409035409
4138,17.9059829059829
1612,21.4615384615385
7106,24.0842490842491
7731,22.9
5477,20.8608058608059
3834,21.5934065934066
4027,16.5384615384615
7299,24.8412698412698
4652,21.1782661782662
5164,21.0
4970,21.0
995,16.8
7753,21.5
4809,21.0
6319,16.2942612942613
382,20.2014652014652
5850,20.0793650793651
4460,20.6166056166056
5800,14.95115995116
3395,22.6
4345,19.4688644688645
6596,15.2930402930403
3213,22.7
7170,22.3015873015873
1791,26.6483516483516
4380,20.8852258852259
7255,20.3968253968254
6714,24.0598290598291
2334,16.050061050061
6151,16.7
2340,14.95115995116
4553,23.034188034188
1538,20.8388278388278
6307,22.3
2387,22.2771672771673
7487,18.5164835164835
3816,19.8107448107448
5682,19.7374847374847
2055,17.2
4442,20.2991452991453
6126,20.4
5811,16.2698412698413
1699,20.7851037851038
2170,18.8
2148,19.3
7410,18.8827838827839
2895,19.5
960,21.1
3257,21.4
5854,19.7374847374847
6493,20.1770451770452
2172,19.0
3745,22.7411477411477
9,15.1050061050061
6220,16.4
2553,21.6178266178266
2587,16.2
6229,18.9
5160,21.0
4986,22.0
2479,24.4505494505495
2801,17.1
7009,15.8302808302808
4732,21.0
2155,20.6
1401,22.9
6975,21.8864468864469
7948,18.3
1106,19.8
7447,21.3492063492064
3824,21.0561660561661
713,20.5677655677656
2420,23.4981684981685
5245,23.0
1057,15.3
2843,19.8
5393,17.1001221001221
1367,21.4
4099,15.8547008547009
5846,25.8913308913309
5748,20.1037851037851
4583,22.5946275946276
778,20.030525030525
5369,25.0
7645,22.9
6669,22.1306471306471
3320,14.8
2120,18.7
7720,22.1
7350,20.5921855921856
2363,18.3455433455433
6236,19.0
1784,22.4041514041514
6046,19.4
1003,14.2
3053,19.3
7444,23.4737484737485
3801,21.8620268620269
2300,16.050061050061
6334,22.0573870573871
6314,21.5689865689866
5507,21.3980463980464
7484,22.7411477411477
7117,20.7631257631258
6558,20.1526251526252
5849,19.7374847374847
7700,23.0
7612,19.2
5296,23.0
1154,19.7
3891,16.8559218559219
6182,18.3
3905,22.5946275946276
3610,13.2173382173382
4065,17.7350427350427
4733,20.0
5599,20.7387057387057
6842,21.7643467643468
5192,24.0
357,19.1025641025641
6911,22.0818070818071
279,19.4200244200244
3835,23.5225885225885
1520,22.5360195360195
696,18.3455433455433
6136,18.4
3488,21.5
5903,22.0573870573871
6110,14.5
4172,23.2783882783883
4751,19.0
1285,19.2
4677,16.0989010989011
7870,22.7
1040,15.4
433,23.1074481074481
5619,20.2503052503052
3634,20.9096459096459
1740,21.9426129426129
1845,17.5
753,21.984126984127
2452,22.4481074481074
4337,18.956043956044
1199,19.7
3052,19.7
5679,24.5970695970696
7163,19.6886446886447
4304,20.958485958486
4351,26.5262515262515
365,15.5616605616606
6129,18.3
1155,19.5
7340,21.3003663003663
2921,22.4
1998,20.3
5993,23.2783882783883
1767,20.1037851037851
1686,20.990231990232
1012,16.4
3894,15.7814407814408
2939,20.1
7865,23.2
7654,23.7
7718,19.7
6215,18.4
280,21.3003663003663
1016,15.8
7678,23.4
7856,22.0
5469,20.5921855921856
2991,19.7
603,16.2454212454212
1429,25.6
916,20.3
760,18.3699633699634
5596,20.7631257631258
475,17.002442002442
6106,19.0
7792,22.7
7574,22.7
6248,21.0
2310,21.5445665445665
2944,20.1
3982,16.4163614163614
4693,20.0
1656,21.7301587301587
7714,21.8
7747,22.0
2023,19.0
4551,22.1550671550672
1925,19.0
3102,19.2
4753,19.0
2937,18.2
4414,23.5714285714286
3498,20.9
1268,18.6
3420,20.0
6994,20.2258852258852
7133,20.6166056166056
6395,20.7631257631258
2273,20.6166056166056
4053,15.7326007326007
7675,19.4
3327,22.8
5491,22.7655677655678
7263,20.6898656898657
6258,20.0
3010,19.8
5822,21.8131868131868
3632,20.958485958486
712,18.8339438339438
2972,17.8
1727,21.6422466422466
2196,17.9
1830,20.1
2256,18.6
4128,14.7802197802198
2749,19.7
5578,22.5946275946276
3935,13.6324786324786
5256,21.0
931,19.4
195,18.6630036630037
1129,17.8
354,20.8852258852259
1426,18.5
3792,22.008547008547
3473,20.8
4117,16.3186813186813
6257,19.4
3701,22.8632478632479
2441,23.5958485958486
5391,18.1257631257631
901,19.1
685,16.8559218559219
7194,22.2283272283272
2380,22.7655677655678
1150,19.4
4779,14.0
5672,23.0586080586081
6517,18.8339438339438
2278,22.8632478632479
646,20.3235653235653
5279,20.0
1297,23.0
728,20.1526251526252
3579,24.96336996337
7693,25.1
2016,17.4
5921,20.7142857142857
4010,18.003663003663
1307,19.9
677,23.8888888888889
2421,15.3907203907204
839,20.982905982906
3713,21.7887667887668
7723,24.2
3272,22.8
1337,18.7
240,17.7838827838828
7087,16.7582417582418
2589,14.9
3521,19.5
4997,24.0
1289,20.1
2913,18.8
2700,19.3
2503,20.3235653235653
858,21.0
1952,20.0
7064,21.7643467643468
3516,23.6
1108,23.6
5309,23.0
7985,21.8
5001,21.0
5538,21.4957264957265
273,21.984126984127
3451,21.1
3483,17.2
3143,18.8
7308,21.1294261294261
4660,24.1086691086691
7281,15.6593406593407
5824,15.02442002442
7739,24.7
2813,17.6
3318,21.7
4135,20.006105006105
4326,22.4725274725275
1,19.4981684981685
7132,20.7387057387057
7643,23.0
1403,19.8
3236,20.9
3152,19.7
2366,20.4212454212454
4273,19.1025641025641
3106,19.3
7950,19.0
4662,22.4969474969475
7292,20.4945054945055
7530,19.5665445665446
3424,19.4
7755,23.5
5863,22.2283272283272
7687,21.9
5929,19.1514041514042
4382,22.0818070818071
4514,20.1282051282051
4690,16.0
5808,13.8522588522589
7402,23.7423687423687
7510,22.008547008547
4231,17.5885225885226
1660,20.5873015873016
1225,23.0
5690,18.003663003663
3417,22.2
1168,18.8
2698,20.3
4905,22.0
